benchmark,qubits,gates,mid_meas,run_id,rng_seed,status,time_seconds,note
rqc_q100_g50_m5.py,100,50,5,32,20290283,SUCCESS,0.236079,
rqc_q100_g50_m5.py,100,50,5,33,20290284,SUCCESS,0.243353,
rqc_q100_g50_m5.py,100,50,5,34,20290285,SUCCESS,0.234773,
rqc_q100_g50_m5.py,100,50,5,35,20290286,SUCCESS,0.993799,
rqc_q100_g50_m5.py,100,50,5,36,20290287,SUCCESS,0.235251,
rqc_q100_g50_m5.py,100,50,5,37,20290288,SUCCESS,0.235223,
rqc_q100_g50_m5.py,100,50,5,38,20290289,SUCCESS,0.676763,
rqc_q100_g50_m5.py,100,50,5,39,20290290,SUCCESS,0.687321,
rqc_q100_g50_m5.py,100,50,5,40,20290291,SUCCESS,0.994644,
rqc_q100_g50_m5.py,100,50,5,41,20290292,SUCCESS,1.076255,
rqc_q100_g50_m5.py,100,50,5,42,20290293,SUCCESS,0.226577,
rqc_q100_g50_m5.py,100,50,5,43,20290294,SUCCESS,0.234956,
rqc_q100_g50_m5.py,100,50,5,44,20290295,SUCCESS,1.581746,
rqc_q100_g50_m5.py,100,50,5,45,20290296,SUCCESS,0.235988,
rqc_q100_g50_m5.py,100,50,5,46,20290297,SUCCESS,0.235066,
rqc_q100_g50_m5.py,100,50,5,47,20290298,SUCCESS,1.318608,
rqc_q100_g50_m5.py,100,50,5,48,20290299,SUCCESS,1.047965,
rqc_q100_g50_m5.py,100,50,5,49,20290300,SUCCESS,1.067683,
rqc_q100_g50_m5.py,100,50,5,50,20290301,SUCCESS,0.233981,
rqc_q100_g50_m10.py,100,50,10,1,20290302,SUCCESS,0.211551,
rqc_q100_g50_m10.py,100,50,10,2,20290303,SUCCESS,0.209690,
rqc_q100_g50_m10.py,100,50,10,3,20290304,SUCCESS,1.960633,
rqc_q100_g50_m10.py,100,50,10,4,20290305,SUCCESS,0.210364,
rqc_q100_g50_m10.py,100,50,10,5,20290306,SUCCESS,0.213278,
rqc_q100_g50_m10.py,100,50,10,6,20290307,SUCCESS,0.989720,
rqc_q100_g50_m10.py,100,50,10,7,20290308,SUCCESS,0.210489,
rqc_q100_g50_m10.py,100,50,10,8,20290309,SUCCESS,3.207799,
rqc_q100_g50_m10.py,100,50,10,9,20290310,SUCCESS,0.212909,
rqc_q100_g50_m10.py,100,50,10,10,20290311,SUCCESS,1.952271,
rqc_q100_g50_m10.py,100,50,10,11,20290312,SUCCESS,0.213613,
rqc_q100_g50_m10.py,100,50,10,12,20290313,SUCCESS,0.212079,
rqc_q100_g50_m10.py,100,50,10,13,20290314,SUCCESS,0.992273,
rqc_q100_g50_m10.py,100,50,10,14,20290315,SUCCESS,0.210529,
rqc_q100_g50_m10.py,100,50,10,15,20290316,SUCCESS,0.210391,
rqc_q100_g50_m10.py,100,50,10,16,20290317,SUCCESS,0.212346,
rqc_q100_g50_m10.py,100,50,10,17,20290318,SUCCESS,0.211498,
rqc_q100_g50_m10.py,100,50,10,18,20290319,SUCCESS,0.211955,
rqc_q100_g50_m10.py,100,50,10,19,20290320,SUCCESS,1.997458,
rqc_q100_g50_m10.py,100,50,10,20,20290321,SUCCESS,0.212403,
rqc_q100_g50_m10.py,100,50,10,21,20290322,SUCCESS,0.995175,
rqc_q100_g50_m10.py,100,50,10,22,20290323,SUCCESS,0.997957,
rqc_q100_g50_m10.py,100,50,10,23,20290324,SUCCESS,1.081553,
rqc_q100_g50_m10.py,100,50,10,24,20290325,SUCCESS,0.224759,
rqc_q100_g50_m10.py,100,50,10,25,20290326,SUCCESS,1.014631,
rqc_q100_g50_m10.py,100,50,10,26,20290327,SUCCESS,0.972903,
rqc_q100_g50_m10.py,100,50,10,27,20290328,SUCCESS,0.210364,
rqc_q100_g50_m10.py,100,50,10,28,20290329,SUCCESS,1.001784,
rqc_q100_g50_m10.py,100,50,10,29,20290330,SUCCESS,1.996153,
rqc_q100_g50_m10.py,100,50,10,30,20290331,SUCCESS,0.998376,
rqc_q100_g50_m10.py,100,50,10,31,20290332,SUCCESS,1.980901,
rqc_q100_g50_m10.py,100,50,10,32,20290333,SUCCESS,1.994566,
rqc_q100_g50_m10.py,100,50,10,33,20290334,SUCCESS,1.959721,
rqc_q100_g50_m10.py,100,50,10,34,20290335,SUCCESS,0.213789,
rqc_q100_g50_m10.py,100,50,10,35,20290336,SUCCESS,0.210035,
rqc_q100_g50_m10.py,100,50,10,36,20290337,SUCCESS,1.000625,
rqc_q100_g50_m10.py,100,50,10,37,20290338,SUCCESS,0.200224,
rqc_q100_g50_m10.py,100,50,10,38,20290339,SUCCESS,3.231382,
rqc_q100_g50_m10.py,100,50,10,39,20290340,SUCCESS,0.996636,
rqc_q100_g50_m10.py,100,50,10,40,20290341,SUCCESS,1.996844,
rqc_q100_g50_m10.py,100,50,10,41,20290342,SUCCESS,0.223343,
rqc_q100_g50_m10.py,100,50,10,42,20290343,SUCCESS,0.211966,
rqc_q100_g50_m10.py,100,50,10,43,20290344,SUCCESS,2.000523,
rqc_q100_g50_m10.py,100,50,10,44,20290345,SUCCESS,3.234376,
rqc_q100_g50_m10.py,100,50,10,45,20290346,SUCCESS,0.212542,
rqc_q100_g50_m10.py,100,50,10,46,20290347,SUCCESS,0.985147,
rqc_q100_g50_m10.py,100,50,10,47,20290348,SUCCESS,0.232551,
rqc_q100_g50_m10.py,100,50,10,48,20290349,SUCCESS,0.212817,
rqc_q100_g50_m10.py,100,50,10,49,20290350,SUCCESS,0.210866,
